names	logFC	logCPM	PValue	FDR
RRAGB	-0.495979352243315	3.57650824792231	6.2893699181708e-06	0.09235310787842
ZNF438	-0.484369979809969	3.65568623517676	6.29673019938073e-06	0.0924548895175073
NMB	1.12252545556035	3.636706625318	6.3259374482306e-06	0.0928774136149217
HLA-DOA	-0.928419572487825	6.26296342653589	6.34643404169683e-06	0.0931719981661511
ADAMTSL5	1.07446427006819	1.81780078063769	6.34739715008252e-06	0.0931797901632114
SPAG4	1.07601120066124	3.91158087025141	6.35174824444648e-06	0.0932373124802299
C9orf172	0.846449961372899	2.13204833965555	6.36489090244281e-06	0.0934238686660556
KCNA10	-1.54095429577774	-3.54062006105087	6.38790512683719e-06	0.0937552835465894
XPO4	-0.589676772411013	5.26879416673689	6.44639313991295e-06	0.0946072657213624
LHX8	3.3462211019352	-1.5362092903851	6.45656078837234e-06	0.094750029569364
SPATS2L	0.632816704237861	7.02063373913787	6.45709641361408e-06	0.0947514327733731
HTATIP2	0.708088087426327	6.18469893663825	6.48459651597006e-06	0.0951484846788287
LSG1	0.448963884875263	5.50454950649118	6.51245313361959e-06	0.0955507123764666
ADCK5	0.837226452817615	3.5762793567729	6.53202246308905e-06	0.0958313015559794
RNF13	-0.481242798953161	6.40865880443771	6.56434305034683e-06	0.096298912548588
IFITM10	0.977377101650289	3.96786091734058	6.57119811595264e-06	0.0963929051629093
ZNF799	-0.614858027467508	2.19966075181284	6.5811090245835e-06	0.0965317071725908
ZNF800	-0.572963305129254	4.85332969046735	6.58114176008829e-06	0.0965317071725908
CD37	-0.828887313849027	5.28661636578899	6.58552038984486e-06	0.0965832420374648
CAMKMT	-0.643590371336766	2.69263404741056	6.60434524780029e-06	0.0968527230589913
RPL7	0.769588995471665	9.34257221609029	6.61670789303764e-06	0.0970274045435039
LPAR2	0.618533709751621	4.0078891159261	6.62780483065214e-06	0.0971835022318523
RHOBTB2	-0.944316056027085	6.93112207156325	6.63096260414472e-06	0.0972231737019699
PNPT1	0.550364252081837	5.36783013816695	6.63439849176623e-06	0.0972669162877847
GHRHR	2.22036755665846	-2.04426011487307	6.65746171006274e-06	0.0975983886695197
ATG2B	-0.571997420442698	5.43372106188795	6.66247740854508e-06	0.0976652563318624
ALG13	-0.627123001129233	5.18535751261452	6.67252114224681e-06	0.0978058149030537
CDH6	-1.10463016236802	3.4417698414523	6.68834755728645e-06	0.0980311101471475
ARID5B	-0.561381273213499	6.1172008454339	6.72841063156282e-06	0.0986115862161847
PPIP5K1	0.569267708199628	3.5301474088663	6.73038346479827e-06	0.0986337696766186
RNASE2	1.13750733778527	0.465445883488235	6.73155547700442e-06	0.0986442139600228
ZNF385D	-1.129993900083	0.961405561745747	6.8026695970148e-06	0.0996795176050579
LIPF	-2.29091071766383	-3.41592160279393	6.81871822250435e-06	0.0999078593961337
CDS2	-0.453325771177794	6.27368694301388	6.81952888307883e-06	0.0999129176659879
SLC25A6	0.750886722806051	7.96211330705926	6.8222199189343e-06	0.0999455218123875
GPATCH11	-0.486725323639542	3.94451161484509	6.8659456842143e-06	0.100579238328055
C1QTNF9	-1.53752647374868	-2.30967474879272	6.86822497541794e-06	0.100605759439922
SHKBP1	0.590166289818303	6.21055396416709	6.88087278867117e-06	0.100784143735667
COPG2	0.48373079433918	5.26700121228086	6.88557429632606e-06	0.100846121143991
CDH2	1.64310587089312	3.22107991672914	6.89748567877907e-06	0.101013677765719
JUND	-0.849128572003853	7.3584385869248	6.91309704845469e-06	0.101235393177571
RABL6	0.515617989606106	6.55142755673875	6.92848277006004e-06	0.101453773201989
TUBGCP2	0.451048806355222	6.16753213482457	6.94760139796797e-06	0.101726779669047
TBCA	0.554424792607152	6.14976529986726	6.95077610344264e-06	0.101766312930504
TNFSF12	-0.749315363455694	4.82294520256702	6.96841357800756e-06	0.102017574782031
SLC35C1	0.744713447746778	5.86608322979988	7.02004525002369e-06	0.102766442415097
GCLC	1.26570871653833	6.95143225466963	7.0226294034932e-06	0.102797249208334
TTLL4	0.491732001700614	4.75813413994845	7.03541290944592e-06	0.10297733875556
CKAP2	0.637278447499587	4.69140501132004	7.04173971471752e-06	0.103062902464606
RAB9B	-0.865558256900253	0.479377792823085	7.09871712694388e-06	0.103889725152824
FMN1	-1.07241283492198	5.26174842532547	7.11253987607755e-06	0.104084908546519
AFF1	-0.634234976727379	6.78350988786474	7.12953936444272e-06	0.10432654951989
SLITRK1	3.22790228126782	-1.55064444814802	7.16600605341936e-06	0.104853000573632
FBXL20	-0.567961840041178	5.33159047795265	7.20861063709085e-06	0.105469182231276
GJA4	-0.893593990877281	3.45221020299558	7.21545952320082e-06	0.105562172824428
AGL	-0.658529830882996	5.36642414404482	7.27503208520592e-06	0.106426444374477
RRBP1	0.618825612369195	8.38791104863222	7.2968568555979e-06	0.106738422083686
TRIM16	0.872933419516338	4.59093224734742	7.34100559870519e-06	0.107376888892261
IL26	-1.67404214047848	-2.26561453379609	7.35088148363935e-06	0.107513992579709
ORC6	1.13758854395016	2.99318066298807	7.35230365612653e-06	0.10752744097085
FAM162A	0.619135207320513	5.50521525524012	7.4051919239233e-06	0.108293526695454
MX1	0.885194867666553	6.84197643434168	7.41548105629057e-06	0.108436579486137
TNFRSF10B	0.617693180292368	6.47351342733764	7.41661674388826e-06	0.108445770029134
COL5A2	0.99456024402881	7.34040262006597	7.41768312217899e-06	0.108453944929379
SOX18	-1.00236448356031	2.99759725603818	7.42487085423193e-06	0.108551611888871
PPID	0.412763247060612	4.7559422884221	7.4475946724527e-06	0.108876386516586
TNFSF8	-0.934812615111752	2.05792849072591	7.45061372372023e-06	0.108913071413342
USP50	-1.34896547842277	-3.30661239428225	7.48327429958562e-06	0.109383020437043
NPRL3	0.498629436493869	5.49005490270871	7.49584142084556e-06	0.109559218207079
USP34	-0.819917853665164	6.55086371367179	7.49778511568287e-06	0.109580129465705
CNST	-0.439170680474667	5.25803879162364	7.50001493331572e-06	0.109605218235476
CACNG6	-1.90863550533382	0.630005462929024	7.52378610621315e-06	0.109945086370093
BMP5	-1.27991942236472	4.38276846250463	7.53260029563215e-06	0.110066355519777
HIST1H3B	-2.33364042105557	-0.873461513506611	7.53376689028086e-06	0.110075868033894
YOD1	-0.732980861590903	4.65501052820899	7.53817106214961e-06	0.110132679218006
BTBD8	-0.914105650305382	-0.159045758309113	7.5481479499537e-06	0.110270893400874
GGTLC2	-1.50793545645337	-1.67855363931361	7.57153226388648e-06	0.110604943310854
CCDC22	0.570357825081863	4.53754418661428	7.57830623679647e-06	0.110696319200886
TMEM150C	1.25007510617921	4.85962715992436	7.57831319677315e-06	0.110696319200886
ATRX	-0.694013613545773	6.62124011330979	7.59460710351082e-06	0.110919236746775
MAGEA11	3.26306382770908	-0.933568317592695	7.61724093721353e-06	0.111242186647066
CDK1	1.05002689629106	5.1250841411443	7.65669177989e-06	0.111810670061734
KPRP	4.14621092535779	-2.73507699669577	7.68569165530241e-06	0.112226469550726
DMBX1	1.92885122904887	-0.10366321458801	7.72470115594183e-06	0.112788361577907
CDH1	0.701991062861793	8.67538221885758	7.72615823161124e-06	0.112801910181524
ZC3H12C	-0.760338003875846	4.48931990614082	7.7444088381086e-06	0.113060624627548
ZNF786	0.533806328761268	2.90546573164293	7.74751386956562e-06	0.113098207467919
FFAR4	-1.3150728005483	2.14502614766539	7.78814094489801e-06	0.113683493372676
USPL1	-0.450889069044869	4.46748135694474	7.78828311846833e-06	0.113683493372676
UCP3	-0.786544355552519	0.496751861523302	7.81003514503668e-06	0.11398746294181
C6orf222	2.15666790075428	0.995287069864576	7.85807610133935e-06	0.114680762622946
YIF1B	0.670390446496986	5.10431478824571	7.86031307418349e-06	0.11470554869156
HOXC8	1.64342204112933	-0.285548894652631	7.87927736543354e-06	0.114974415316406
NUP37	0.5930611577993	4.43623668160449	7.88152534112843e-06	0.114999336252405
ITPA	0.631916511256668	5.48175391937568	7.8953745492984e-06	0.115193514674264
PSMD12	0.421150843545732	6.24919216127725	7.9080053165416e-06	0.115369889563025
ARMC3	-1.53105963084038	2.71141505772109	7.91524383568011e-06	0.115467577074901
POP7	0.818101586376822	4.78431031157154	7.92857680468444e-06	0.115654149849932
SLITRK4	1.63015024085565	1.5655901674758	7.92975623082484e-06	0.115663424382811
SLC25A13	0.563312429480611	5.17422978511607	7.97227457043362e-06	0.116275624609774
WISP2	-1.1261777636842	4.08873728773721	7.97929992985855e-06	0.116370110177057
MLH3	-0.585997147040856	4.55383778372992	7.98253202501043e-06	0.116409264520727
HTR1F	-1.29636905194145	-0.729504036076545	7.98350420857087e-06	0.11641545836938
CLDN14	1.30477501946886	-0.874138318166263	8.05017662704866e-06	0.117379625398997
TXLNA	0.355348745312689	6.57319096555608	8.07140655962312e-06	0.117681107639305
KCTD13	0.560027027412659	4.03580266671314	8.09153891496611e-06	0.117966545841291
MARCO	-1.60056900146131	6.95665594042661	8.09525121593159e-06	0.118012572225851
SLC4A1AP	0.339716442225871	5.03406874751471	8.09962875152849e-06	0.118068288311031
FOXG1	3.06528701729287	-0.702431692299871	8.13010939599611e-06	0.118504474556039
BAG6	0.501573573684929	7.94247223570436	8.14704775024301e-06	0.118743220959792
SAP130	0.364685983127811	5.00565912416453	8.16291303789442e-06	0.118966294614273
ZFP90	-0.478635433898849	4.68631500856451	8.17314191660098e-06	0.119107197150626
SIRT7	0.57858655414677	4.94742745620773	8.1927650483924e-06	0.119384972285174
FAM155B	1.47842846205973	1.31595339543211	8.20424108385535e-06	0.119543996832856
LSMEM2	-1.42689537576224	-2.70582026635861	8.20690173010079e-06	0.119574558207569
UBE2G2	-0.394702668395103	6.4292993739209	8.24193660388771e-06	0.12007677438204
MORF4L2	0.523737598557544	7.87074906693987	8.26727206753267e-06	0.120437619479816
TMPO	0.596092202266093	6.87526666339492	8.27636918367757e-06	0.120561869898631
PREX1	-0.755920410701665	5.92696792296472	8.28776230701135e-06	0.120719545763927
NDUFS1	0.425728586976832	6.64760559292716	8.30500025640283e-06	0.120962328734507
EPYC	2.06624696619458	-0.537540882984257	8.31469225860896e-06	0.121095178054381
CLCNKA	1.77212595360105	0.675776407241911	8.32268236908219e-06	0.121203223340944
NKX2-2	2.7698530713163	-3.40183352859498	8.33210093055686e-06	0.121332053750769
SNTG2	-1.45063092336299	-1.85145780764729	8.36283877344249e-06	0.121771295380096
TMEM257	-1.9326375948633	-4.05883497704534	8.36772278302792e-06	0.121834043720886
ZPBP	-1.77266203830652	-3.54465658267623	8.40005947492443e-06	0.122296465895425
EPHX4	1.28809090131877	1.91070718759589	8.40640962071492e-06	0.122380511258368
ERBB2	0.615940820942892	8.01846070832793	8.42784561026696e-06	0.122684148548656
TMEM163	-1.03860204222487	5.29044211679537	8.42803661520255e-06	0.122684148548656
SOX12	0.731927249400676	4.80992989518924	8.43865695869943e-06	0.12282465203387
BIN1	0.594628491700007	5.55871443472165	8.45016159258556e-06	0.12298365181849
CTBP1	0.436812811667708	7.01623543021526	8.47256267248206e-06	0.123301204572631
ACAD9	0.344454583203639	5.26802626933934	8.47694684230138e-06	0.12335653044917
UBE2L3	0.475592400395676	6.43592753185053	8.47857099482106e-06	0.123371686545641
SNX8	0.649127905552693	5.41047768057211	8.48249193509343e-06	0.123420257655609
ANKRD30A	-2.20556007156592	-3.7832246285948	8.50592006731206e-06	0.123752631059323
RP11-106M3.2	-0.996950864509381	-2.04399370454013	8.53477028521128e-06	0.124163838109254
EIF3CL	0.92615960913502	-1.57104737469144	8.54599000455315e-06	0.124318516596235
C10orf126	3.00909957422463	-3.06010025674734	8.55550014160057e-06	0.124448305059722
TULP4	-0.702240661287924	5.39805253184381	8.56813979840784e-06	0.124623593367842
ROS1	-1.19644573112652	6.80258296876889	8.57110348115877e-06	0.124658129029973
NETO2	0.780083324195211	4.60088487719554	8.60357566345293e-06	0.125121800873596
EXOSC10	0.351824238884301	6.04138751353492	8.6043610724333e-06	0.125124618715325
CCSER1	-1.23876160179708	2.77087338999283	8.62449751107014e-06	0.125408818308471
SLC25A2	-1.71783062792136	-2.65540296366691	8.64556672044467e-06	0.125706540115265
RPAP3	0.441805514424293	4.98030050016246	8.64716543377141e-06	0.125721138241603
EPC2	-0.419999109630758	5.11913354983154	8.65752568490211e-06	0.125863108407107
PPP2R4	0.528796331478237	7.13878286914884	8.65802634326688e-06	0.125863108407107
RP11-371E8.4	-1.21975719335403	-2.83358747989923	8.66945856135631e-06	0.126019249647875
HOXA10	1.92688753792931	1.81205765694157	8.68644480901863e-06	0.126257475299086
CABP5	-2.14598178780059	-4.27208278189415	8.74437066509351e-06	0.127090683246469
PGP	0.607898246468915	4.34814561630736	8.74680838821755e-06	0.127117366305966
ANKHD1	-0.759437980625078	3.0464909090434	8.75519807545783e-06	0.127230538432553
AF165138.7	2.28553728984262	-0.621662483538157	8.75901961375921e-06	0.127277314007535
CCDC88A	-0.8504928385319	5.65408634908553	8.76768414278137e-06	0.127385685221045
NFATC2	-0.733687602594423	4.57364568095302	8.76708088238434e-06	0.127385685221045
SLC35F2	0.800407593002989	5.32819895124517	8.77148053265945e-06	0.127432069178477
KLRB1	-0.873565990156877	2.58959441701341	8.78710468725259e-06	0.127650269791718
CFTR	-1.42719326444598	4.83606434166851	8.79924939327585e-06	0.127817896686725
TMEM147	0.732430780179572	6.27483843688177	8.82898854317282e-06	0.128241058589585
TLDC1	0.602613425107078	4.56365093463495	8.84453182130625e-06	0.128457980172652
HAS1	-1.78807770589762	0.89776096994701	8.86003691832642e-06	0.128674316164855
ZNF527	-0.530911456136902	2.48677916421545	8.86466823260327e-06	0.128732712073865
ZNF528	-0.781998977214714	4.17700389176799	8.90032396315475e-06	0.12924160426897
ZNF48	0.568343793627064	3.75301179941118	8.91420130808595e-06	0.129434202993408
HBP1	-0.431307273497839	6.12525762103403	8.91687333802785e-06	0.129464083994826
CRISP3	2.43594927536931	1.46259951939028	8.9240839629413e-06	0.129559850973982
EXOC8	-0.494889020626974	4.75562643746036	8.97332860805431e-06	0.130265811403124
RGMA	-0.989050915273982	2.67037561588821	8.98385982024161e-06	0.130409709150627
KCNJ5	-1.23191800948188	3.51470786193178	8.996713765605e-06	0.130587300307757
TTC27	0.441378256976784	4.38885234688505	9.00347857181058e-06	0.130676487991259
DCUN1D3	-0.583013891231881	4.62710295879151	9.02369263417567e-06	0.130960851199791
UBE3D	-0.713902440174261	2.22515448161136	9.02786686970412e-06	0.131012404013146
ATF3	-1.10388778128312	6.46989121167491	9.04211430394064e-06	0.131210120664483
BTBD11	1.31068866489767	2.52328050648617	9.05128919367533e-06	0.131334206200229
ICAM2	-0.830051737952881	3.84186745314139	9.08588833330614e-06	0.131827153827939
HOXD10	1.94024326164169	-0.328517316652177	9.11201387394247e-06	0.132197097283157
TOX	-1.02664289432923	4.09535764089584	9.11272367521127e-06	0.13219828235629
HEBP2	0.559152705270467	5.98873334751775	9.11896409104414e-06	0.132279693104686
COPB1	0.398334272343682	7.46739073418841	9.1358312709487e-06	0.132515232585111
PPIA	0.600506409483664	8.50260001212785	9.15101553990496e-06	0.132726329390781
ALOX5	-0.960913286620667	6.05082737306155	9.16149601590774e-06	0.13286917671871
THSD4	-0.809367919768526	4.91254471915769	9.18831889699593e-06	0.133249000644235
C11orf21	-1.05847276791816	1.42368400744551	9.19743455133503e-06	0.133371998428909
ADAM33	-1.11405267196753	1.52241490178667	9.19826037647025e-06	0.133374775458819
NFKBIZ	-0.906160576114893	6.13480242910633	9.19892185258508e-06	0.133375167940631
CH25H	-1.22787178576455	3.74802508343101	9.21572594231085e-06	0.133609594711623
SNAP47	0.41648525474782	5.06084579172777	9.26857566675299e-06	0.134366541440918
SOX6	-1.2109126302954	2.75501035144628	9.26912367151295e-06	0.134366541440918
PTBP2	-0.79374872928595	4.22024294736395	9.29417127617204e-06	0.134719012648114
ARL6IP1	0.5234739282045	7.91663090131811	9.30628343851445e-06	0.134885272157828
IL3RA	-0.833386786282576	2.84322151582771	9.31082321622774e-06	0.134941760872789
PRPF40B	0.62643285010222	3.31830657392364	9.33267775523941e-06	0.13524916602893
EDN2	1.65640251620037	2.70144982158073	9.3533890431257e-06	0.135539960623934
SLC38A8	2.68935185826144	-0.207191944038703	9.35696302134328e-06	0.135582394179264
FAM221A	-0.815428601806673	3.29712121681425	9.37738494622726e-06	0.135868930485887
PTGIR	-0.811840380375677	2.48180481151994	9.38382888060049e-06	0.13595291282214
CT83	2.59720416508077	1.57947047437955	9.43305856871996e-06	0.136656719485046
UBR3	-0.524655417996275	5.77770350583163	9.44227570780043e-06	0.136780805903197
HLA-DQA1	-0.942972452817536	8.19666719712035	9.45244064984389e-06	0.136918602812989
TAF10	0.467683691470096	5.80316316640848	9.45720239145807e-06	0.136978119437879
ATP6V1C2	1.22565579042511	3.03133313837717	9.46839936929527e-06	0.137130828065503
VSTM4	-0.904875153618255	4.46262235804072	9.47291253341938e-06	0.137186719308979
FAAH2	0.706859957967427	3.91246432456713	9.49404675985433e-06	0.13748329112945
SMN1	0.559913340063819	2.21364020049962	9.4991198792254e-06	0.137547255851184
FAM186A	-1.22081289046378	-0.355324006735937	9.56986609873401e-06	0.13856209124357
PIGA	-0.630565723679042	5.04974743583731	9.5726101812648e-06	0.138592250204352
PNPLA1	1.31336755398943	-1.58827998644624	9.57689072430965e-06	0.138644647015831
AC007163.2	2.99867804041005	-3.03023852238728	9.57917159365009e-06	0.138668087989679
DEPDC1	1.31816425997575	3.59533575670197	9.59507806640928e-06	0.138888755011274
DMXL2	-0.813954336317121	5.70606209430791	9.60991256171306e-06	0.139093874418235
PPP3CC	-0.502583652176691	4.00223815210527	9.63211701965574e-06	0.139405629625477
F2RL3	-1.05193242703447	3.16083277675462	9.63449499256076e-06	0.139430411532339
PLLP	-1.05599117633645	5.5220070753306	9.63759555966786e-06	0.139465645343954
WTIP	-0.816113311815684	4.04120064839464	9.65451605785037e-06	0.139700847357095
CIAO1	0.345353327617244	6.32617885240914	9.66596648364364e-06	0.13985686905184
CD1A	-1.61771988102242	2.67311893242531	9.67906792053922e-06	0.140036754674361
LCAT	-0.738083272339701	2.76082554819409	9.69494009235689e-06	0.140256698316127
SPPL2B	0.567730918964853	5.23363287204673	9.69865446952689e-06	0.140300735556176
MRPL17	0.678925639139056	5.74437494207919	9.71127477232261e-06	0.140473589581647
ELF2	-0.429894321735877	5.23955795714506	9.714992123024e-06	0.140517646067419
EFCAB14	-0.460979606297403	7.53667279282154	9.76218627930153e-06	0.141190500157538
SLC27A6	-1.86575826274889	-0.405587509763649	9.77650397024051e-06	0.141387800417618
CD70	1.40952209813645	0.610179479763576	9.78622497241396e-06	0.141518599326078
TMEM231	-0.831179649252273	3.75839469752905	9.80207055691873e-06	0.141737940253045
ARG1	-1.39508822817946	-0.873176805672718	9.80348760519712e-06	0.141748627283545
ATP8B3	1.1204462123015	2.13364012430077	9.81032751116879e-06	0.141837715156478
MRPL51	0.677845125372715	6.30317026604059	9.8132755544306e-06	0.141870524690403
RARG	0.727180273577635	5.06095309373215	9.81549709036994e-06	0.141892825938388
TRIM23	-0.561087152351787	4.03731749959183	9.81878340035709e-06	0.141930514052162
RNF44	0.485509404786834	6.07605750537713	9.83338154479021e-06	0.142131696848398
PRDX2	0.787564222692509	7.15311539457572	9.87092941272665e-06	0.142664542802138
ICMT	0.425789559089047	6.83952349432859	9.87270949390747e-06	0.142680397605951
ITGA5	0.968903664357932	7.14116267375873	9.8849440950198e-06	0.142847327117131
FAM179B	-0.649825161337373	4.51898388427087	9.89917361714841e-06	0.143043058767795
PRPF6	0.523109446287295	7.07055392922097	9.92443280483758e-06	0.143398129597098
LYPLA2	0.665118856721222	6.32039384855197	9.92788330750622e-06	0.14343805802685
CYB561D2	0.576010507575597	4.47042651780537	9.98845559584362e-06	0.144303217993153
CATIP	-1.17830954967466	1.03119195357184	9.99894717434885e-06	0.144444790880644
KRT85	-1.4419890810296	-3.72674063861385	1.00041135872238e-05	0.144509420767448
MEIS3	0.830438825344647	2.39702394397667	1.00258713811971e-05	0.14481368623001
WDR43	0.533529753437677	5.74644144932	1.00471351795557e-05	0.145110773398323
SLC35A3	-0.596995298288587	5.72471266043259	1.00753987899437e-05	0.145508909324366
HLA-E	-0.742484835613029	10.106606666542	1.01120966622045e-05	0.146028787898895
POFUT1	0.433770924634517	6.13190084423614	1.01261705799578e-05	0.14622190317459
PHRF1	0.493382032615566	5.68851136548054	1.01274222510738e-05	0.146229849883255
PEG3	-1.19398616800108	2.3389913639111	1.0152425847617e-05	0.146580724387894
ATF6B	0.497662850241909	6.77228179592472	1.02152409171512e-05	0.147477433120911
PTPRQ	-2.04994819173064	1.4124989249186	1.02190948944648e-05	0.147522853896494
MSANTD3	0.566532610825504	4.51754135211227	1.02368591494417e-05	0.147769061822192
KDM4C	-0.569726220969702	3.0588918838243	1.02628441378206e-05	0.148133892285302
SYTL5	1.47096250640428	3.05923375616313	1.02711932548298e-05	0.148244132246958
CENPU	1.0134679693164	4.02079681198888	1.02762785719331e-05	0.148307252350138
ZNF462	-0.943783017858249	4.61801705264778	1.02801254041648e-05	0.148352489707502
APEX1	0.63129358460905	7.22032112053953	1.0287330250066e-05	0.148446175508452
KMT2B	0.532203594758195	5.96132913955236	1.03136064049573e-05	0.148815026817129
ANGPTL3	-2.4826023646615	0.382271165908845	1.03658964922439e-05	0.149559154590096
CLDN7	0.78748942730507	7.3783596459561	1.03816488848119e-05	0.149776048461181
VASP	0.588754728418284	7.04044561396855	1.03878051923213e-05	0.149854477704427
LCN2	1.46584419345648	7.11745589114136	1.03989615889217e-05	0.150005020920195
RFC3	0.677138928392854	3.96577747933533	1.04278435112078e-05	0.150411214805662
UGT1A1	2.9721976586725	-0.865188025583833	1.04635950515445e-05	0.150916431428426
NDUFB4	0.579721157579165	6.32730566388024	1.04864023364224e-05	0.151234894495884
TRIP13	1.17304851196459	4.47392847011857	1.0486754874697e-05	0.151234894495884
ZNF75D	-0.518481982585867	4.40895238239791	1.04880311277909e-05	0.151237408862745
CLEC4G	1.34090355314292	-0.98312414703718	1.05320032121775e-05	0.151860954316388
GTF2F1	0.534408869034427	6.1416438680542	1.0548830738652e-05	0.152093041589884
VNN1	1.42975656490684	3.32487425345248	1.05622840504231e-05	0.152276449154949
FSCN3	-0.991335155901282	-2.75717727756267	1.05684461681249e-05	0.152354719959689
OR52W1	-2.22971508989402	-4.08491557562733	1.06273352851118e-05	0.153193038134886
CRYBG3	-0.9105559444108	5.02995908769435	1.06327570688089e-05	0.153260560389812
INPP4A	-0.456953000945476	5.37871254472032	1.06454516431864e-05	0.153432894533246
ZNF518A	-0.79361106732357	5.38418727270101	1.06598782500546e-05	0.153630165339787
RP3-468K18.5	-1.48003387804586	-4.05513934881453	1.06756801854904e-05	0.153847227153102
OR2W3	-1.73443016876852	-2.74004072996184	1.07047268944834e-05	0.154255114549505
ZNF668	0.509635865896763	2.1172453708478	1.07760578104006e-05	0.155272216990063
SMTN	0.613521266406018	5.55537082170944	1.07885308918039e-05	0.15544115308911
LMO3	-1.10449750879522	6.90021102307606	1.0807885590291e-05	0.155709207699322
CD99	0.588140145364715	6.38277862779486	1.0809093183797e-05	0.15571579640578
C7orf60	-0.73193851611334	4.37546592722425	1.08183658370388e-05	0.155838559882544
GRAMD4	0.701448964335175	6.15228852799347	1.08355843913196e-05	0.156075757572568
PIK3CA	-0.543882147426308	5.08434105043998	1.08961879639934e-05	0.156937795245397
SEC61B	0.578554109249892	6.32610530356111	1.09125954266772e-05	0.157163199335005
ANKRD50	-0.714873523109691	5.87491070078113	1.09375536452073e-05	0.15751171004463
TWIST1	1.48842825484226	1.24546309144311	1.09465689452093e-05	0.157630592811014
SULF1	1.11497001841959	7.25697593094293	1.09518414041348e-05	0.157695564378137
ACTC1	-1.43766462574462	-1.76758004738532	1.09552280916148e-05	0.15773337406307
BAX	0.5807804159941	5.703440545269	1.09564156366493e-05	0.15773951592084
RABEP1	-0.39617035346673	5.70584648937316	1.101644837701e-05	0.158592790835436
ZNF280A	2.64598309743505	-2.31784517183719	1.10700307240906e-05	0.159353092273285
SLX4	0.585893102500283	3.79849629504384	1.10832222673448e-05	0.159531901316161
ZNF335	0.457830144486819	4.77803130570885	1.1099147049946e-05	0.159750023489873
TBC1D26	-1.69336751514534	-2.95225243521738	1.1115413160357e-05	0.159973026203858
MNDA	-0.941601645453772	4.50650563975392	1.11428566593819e-05	0.160356850185165
PLXNA2	-0.8670754790149	6.3617826448117	1.11446909218152e-05	0.160372102364921
CCL1	1.8066672375427	-3.13846590695925	1.11479360728129e-05	0.160401961223222
OR51I2	-2.7792906432269	-3.85419883623239	1.11475405673238e-05	0.160401961223222
MAD2L1	1.10846134593146	4.51291586696633	1.11599530679833e-05	0.160558244789076
HLA-DRA	-0.925100162119812	10.7561764394582	1.11618259398634e-05	0.160574027970875
WNT9B	-1.34035183561079	-2.23918577275357	1.117816689071e-05	0.160797930722864
C17orf70	0.527821702570755	5.36037666413337	1.12362125346194e-05	0.161621681097966
C12orf5	0.505137254251686	3.88867239168295	1.1238332561072e-05	0.161640937225898
CCDC84	-0.696138257578526	4.52307217112801	1.12386887602635e-05	0.161640937225898
KRTAP5-7	-1.7427882981157	-3.3625351402018	1.12575271730416e-05	0.161894498275511
IGF2BP2	0.94338563218863	4.7491494696973	1.12726066251917e-05	0.162100083270256
EMP1	-0.881438494982975	7.58563186884455	1.12848011146908e-05	0.162264155228139
PLEKHG2	0.869174116838514	5.88454035491988	1.12892761415468e-05	0.16231721236316
ZNF512B	0.643040368984294	5.4121107165136	1.13521012776114e-05	0.163209160068219
EHBP1L1	0.54332409115132	6.50926259828128	1.14116987922626e-05	0.164054581837567
CLLU1OS	2.07372586961858	-2.00119290126519	1.14462884324765e-05	0.16454039621685
SULT1C3	-3.69470048971316	-1.51601951903641	1.14878950614321e-05	0.165127003613025
BRAT1	0.563870917509096	5.65657490016074	1.14930983441784e-05	0.165190302500877
ENPP6	-1.01321635791454	-0.910985686496235	1.15057711395977e-05	0.165360942818299
GRWD1	0.529900724843086	5.24992531032692	1.15063590333548e-05	0.165360942818299
COL11A1	1.80200764770118	5.2758781656359	1.15113603615911e-05	0.165418248396064
IDH3A	0.460958954389185	4.42864649313273	1.15167262138478e-05	0.165483838966779
ZNF556	1.71858917001811	-1.81673308009421	1.15201015250391e-05	0.165520818711762
MAGEF1	0.449007280094281	5.37216776475968	1.15791706021715e-05	0.166357944041398
SIGLEC11	-1.23316746961535	0.637276238048017	1.16232273162285e-05	0.166979283624938
GOLGA2	0.480839218073356	6.55466407100201	1.16374377234856e-05	0.16717179289787
DDA1	0.543881554518492	5.38103103564401	1.1689338352644e-05	0.167905656097378
FAM64A	1.26888066297485	2.64446173826623	1.16998133146479e-05	0.168044418638287
KCNJ9	-1.70315582719715	-3.21768633032765	1.17169706889371e-05	0.168279133034515
ASH1L	-0.700618793502302	6.77746388616971	1.17231303754763e-05	0.168355875322215
TMEM51	0.631251593620446	4.72573737103812	1.17832328337922e-05	0.169207223493256
NLRC3	-0.731154952282837	3.27073277408489	1.17950512449622e-05	0.169365140826412
HYAL3	0.828064757463995	2.07396335397981	1.18015033622232e-05	0.1694459852748
HIST1H2BD	0.978950736838963	4.16824427597274	1.18217188049963e-05	0.169724416883331
STKLD1	-0.804857019428241	0.335031090857852	1.1825765923517e-05	0.16977069559801
NRGN	-1.26039811099467	5.12263886673222	1.19319022454625e-05	0.171282456733614
PTP4A3	0.848520761201065	6.05964572221011	1.20033590995606e-05	0.172296216515093
EFNA5	0.853105150764805	5.2511380471653	1.20230110352379e-05	0.172566277388769
EPX	-1.04971379172918	-1.38256580401603	1.20714105111729e-05	0.173248883656354
IGFBP5	0.883966512687909	8.57633671078798	1.21310474782761e-05	0.17409266236074
DBT	-0.424571849774492	5.07530790411209	1.21451587067913e-05	0.174283027442455
