names	logFC	logCPM	PValue	FDR
SPON1	-0.573361985767723	5.43779332606478	3.82489012974855e-09	6.7933873594464e-05
POLR3G	0.619182295668037	3.47817179199704	3.84407453619983e-09	6.8270763762909e-05
SLC5A9	-0.929103425413199	3.14484359974103	3.86606547052039e-09	6.86574566909716e-05
KHDRBS2	-0.895762399627716	3.42812592536533	3.86827306619688e-09	6.86927931095242e-05
SEC14L2	0.597755883227383	3.78298858440906	3.87161522871352e-09	6.8748271616266e-05
CDH3	0.742171678135101	6.35159699321347	3.89440027186434e-09	6.91489712272232e-05
PSG1	1.57788449660814	2.91349321013705	3.89742506073516e-09	6.91987819533528e-05
TINAG	1.41576751040238	3.20591799449668	3.91487502723222e-09	6.95046912334808e-05
TCTEX1D4	-0.903810395485895	3.22712821214526	3.92474509943619e-09	6.96759997502906e-05
TNIP1	0.277017939222309	6.80432989815084	3.93646944931908e-09	6.98802056643123e-05
ILF2	0.313601953760692	8.59712668076183	4.00662311499312e-09	7.11215669142429e-05
AP1S1	0.37395596981533	7.24091605236924	4.01113874082146e-09	7.11977126495809e-05
RPLP0	0.403096496430984	10.2907686285248	4.08081538225342e-09	7.2430392219616e-05
COX7A2	0.405357174449101	7.51887043382274	4.09468405408748e-09	7.26724525919446e-05
HMGXB3	0.237899142151932	5.34348921806982	4.10164705367295e-09	7.27919302615339e-05
KNG1	1.50896589108401	3.00482084737487	4.10998411231375e-09	7.29357780571199e-05
CASZ1	-0.537055760282968	3.6901739297219	4.1338426332006e-09	7.33550375261446e-05
SRP19	0.294863709861919	4.83322747765417	4.16767597099576e-09	7.39512424293488e-05
MZT2A	0.382157201754596	4.94005474894835	4.17059731101577e-09	7.39989080893528e-05
IMPA1	0.366215416214553	4.91117743786987	4.23861271237403e-09	7.52014667429401e-05
DYNC2H1	-0.705489424580224	3.4467084758394	4.25665588613356e-09	7.55173320758955e-05
ERMP1	0.438591787912387	5.11978771598424	4.28163906789208e-09	7.59562770644055e-05
RNF126	0.302623078914394	5.15067263862161	4.28169653834062e-09	7.59562770644055e-05
GDA	1.26496712769648	3.12759611980449	4.29110678594835e-09	7.61156521691519e-05
EIF3H	0.300307106096646	7.2216111683217	4.30331115828769e-09	7.63278300145488e-05
SPP1	0.875997257294338	10.0181151523681	4.32016352100805e-09	7.66224202085987e-05
LYN	0.33950048122282	6.30622465007271	4.34196885192306e-09	7.70048175888555e-05
NDUFA8	0.305034628889876	7.34823114102588	4.35614578234257e-09	7.72518893040631e-05
SNCG	0.949041501059904	6.46399270575701	4.38375139031797e-09	7.77370634045086e-05
SEZ6	-1.42976882673822	2.98101363431141	4.39507795188019e-09	7.79335222427395e-05
CHST4	1.0888841274585	3.35484286417589	4.42422516340853e-09	7.84459363723966e-05
GSK3A	0.272743934810835	5.98892419350351	4.45887396283379e-09	7.90558353610431e-05
EPOR	-0.417831270521848	4.49721211597804	4.50530194393376e-09	7.98744981640017e-05
NCALD	-0.505396292676359	4.11004075822751	4.5087336069397e-09	7.9930829383827e-05
PSMB8	0.416457783084092	7.85597933579895	4.51578441262429e-09	8.00513102825908e-05
CRTC1	-0.400627490479968	4.21356949191306	4.55629773854299e-09	8.0764933713413e-05
NHLRC4	-0.792659759166054	3.36156471696474	4.57662921187463e-09	8.11207527804779e-05
WDR12	0.392187670882521	4.23957494460696	4.60210636539604e-09	8.15677332202794e-05
OSTC	0.328538235464584	7.9072217712971	4.63908296823399e-09	8.2218467446011e-05
RBP2	-1.08929614616214	3.18216771652293	4.65429784236901e-09	8.24834663624637e-05
CDX2	1.22060963559487	2.99829506129842	4.73313877090633e-09	8.38759521592311e-05
SP6	0.815100712648283	3.66367034120105	4.73936352008984e-09	8.3981521575992e-05
IL2RA	0.611909123215777	4.28805940581361	4.74576555234053e-09	8.40902198219218e-05
SNRPE	0.322393898452026	7.08903870791355	4.77098590034212e-09	8.45323281822617e-05
PLCB2	-0.464229214769607	4.58102755740591	4.77687974810603e-09	8.46319784971946e-05
MTFR1	0.410907405824176	5.28289831084181	4.85492008518007e-09	8.60097642290501e-05
FOXF1	-0.527200484299194	3.95882388977264	4.86289621481784e-09	8.6146206445498e-05
EPHX2	-0.499048507230366	4.20588040538922	4.91785306187708e-09	8.71148491380906e-05
DCAF8	-0.287795299383809	5.39356322030083	4.97275721431617e-09	8.80824485371823e-05
COLEC12	-0.594036755073541	4.87640423448674	5.04270622536705e-09	8.93164126637013e-05
PLD4	-0.689825655111982	3.34444912989818	5.13065831304009e-09	9.08690893822531e-05
ASNS	0.510870696014528	5.37418289718693	5.14841466270668e-09	9.11784236765353e-05
TOMM70A	0.250186515220524	5.99134134721832	5.15356882295618e-09	9.1264550285731e-05
DAPK1	-0.474921379891091	5.50213655737586	5.2573450006031e-09	9.30970652706797e-05
CENPL	0.488225865412908	3.80308224403933	5.30987692752601e-09	9.40219907557031e-05
HAUS1	0.393564998293262	5.03304795474796	5.31166281567723e-09	9.4048301814381e-05
IGFL1	1.55852850904958	3.48876800977521	5.31988785594264e-09	9.41886144894644e-05
CTSB	0.381643653334766	9.52295552007432	5.3435020767077e-09	9.46013607660331e-05
PLEKHH1	0.772785151243443	3.32953293561542	5.41751997874064e-09	9.59063561836456e-05
PDE6B	-0.549831495060129	3.61581675256123	5.42145255463674e-09	9.59705531221795e-05
AGMAT	0.581377061100359	3.62563266935648	5.42508078505671e-09	9.60293549762889e-05
CLDND1	0.294536770129259	5.70408332163105	5.42999723458696e-09	9.61109510521892e-05
KLK5	1.88505792971244	3.97739763164903	5.45631308855764e-09	9.65712853543817e-05
SNRPD2	0.399823578943105	8.243075916931	5.45733759579836e-09	9.65839607704393e-05
SMARCD3	-0.469984586685173	4.65792195787588	5.45800709301367e-09	9.65903515250629e-05
STYK1	0.55194551908373	4.17166936953599	5.47543483317349e-09	9.6893294807838e-05
C2orf47	0.268500190706343	5.37714032738923	5.47611761757595e-09	9.68999012430064e-05
TOMM22	0.334662446256459	7.01544820358059	5.52498540306924e-09	9.77590917219071e-05
RNPC3	-0.518801491617452	4.00229015989674	5.56455131544818e-09	9.84536064242247e-05
FBN3	-1.05028223011557	3.12435681775333	5.63408275104581e-09	9.96781920315025e-05
MRPL17	0.311724312229664	6.57161991950981	5.63792029611822e-09	9.97404479586274e-05
TMEM98	-0.483616177662828	5.94933949300888	5.64652809568619e-09	9.98870820126888e-05
MRPS24	0.427164591790672	4.41271735258083	5.65959537819349e-09	0.000100112582644865
MIB2	-0.384798915678232	4.29409105930424	5.73737287617621e-09	0.000101482651433805
PPP1CA	0.288751682531115	8.10025893433832	5.7687512070225e-09	0.000102031902598607
AIM1L	0.801014292955908	3.58336997465778	5.79773609798104e-09	0.000102538760628893
VBP1	0.318333522871167	6.62046453638251	5.81486128561594e-09	0.000102835821836118
LNX2	-0.35811248168348	5.20394657574898	5.82222831764514e-09	0.000102960285569237
VAMP2	-0.315708939113529	6.15855184388773	5.83397763674289e-09	0.000103162226550525
OPHN1	-0.502696921433758	3.85729238978967	5.83446990784069e-09	0.000103165096910439
EMID1	-0.559094450893059	3.92467444354993	5.89135014505814e-09	0.000104164961914773
GPD2	0.289780001175981	5.45648565171181	6.0899053175794e-09	0.000107669526014804
YPEL3	-0.379870031682508	6.34484526704485	6.09063124217552e-09	0.000107676269730421
COX6A1	0.389999302723444	8.20652627493457	6.10640735494412e-09	0.000107949069220702
COX7B	0.392161743191538	6.66445480043758	6.15851994417712e-09	0.000108864157053219
CA2	-0.948965907950263	6.09399423557848	6.17376011540591e-09	0.000109127383799915
DCDC2B	-0.950076566259034	3.16742889759554	6.21745198182148e-09	0.000109893463778695
WHSC1	0.367865560830106	4.58108955131047	6.22601877512738e-09	0.000110038655831601
C9orf9	-0.510516059332784	4.33886792891873	6.24008317884217e-09	0.000110280990019678
TDP2	0.370573292993807	6.1440913240183	6.2804467104829e-09	0.000110988054267654
GLIS2	-0.376839992692114	5.18272561927605	6.39444208497214e-09	0.000112996186083543
NACA	0.27860745078855	7.67516606098692	6.4428640004176e-09	0.000113845406887379
SNRPA	0.263241121698238	6.53011226520854	6.46238093807448e-09	0.000114183808794838
EZH1	-0.317323581160023	4.64086007570157	6.4638095036177e-09	0.000114202586309918
TICRR	0.727092357183025	3.25915872061497	6.473353011418e-09	0.000114364727652722
VWA3B	-0.98852071074912	3.18763274048722	6.53634648963903e-09	0.000115471097085963
CCR4	-0.608117630976328	3.72634554810639	6.57439661450083e-09	0.000116136716195157
ARGLU1	-0.355875234797242	6.05656317599879	6.63142521127882e-09	0.000117137494932029
PSMB1	0.299138475885448	7.76447921166291	6.63966928809202e-09	0.000117276478635569
GABBR1	-0.526001209430599	4.10534796618184	6.65896383973313e-09	0.000117610619337367
DDX17	-0.280338550255279	7.49995446481166	6.72488282382379e-09	0.000118768155551552
MEAF6	-0.261900004505543	6.33199420353846	6.76056085624938e-09	0.000119391504721364
PPIH	0.332184456779701	6.0831857571137	6.79412863916914e-09	0.000119977517639088
FJX1	0.610487309180561	3.81818022812872	6.82138304119286e-09	0.000120451981741383
LRP8	0.576363804853424	3.83230255809497	6.83358133727709e-09	0.000120660545672301
PLCE1	-0.5736185496979	3.58684067515114	6.86435209808114e-09	0.000121197000643721
GART	0.284393388400861	5.39304883183105	6.88503053284897e-09	0.000121555214057449
CA6	1.41261446097604	2.98740472253698	6.92359985522319e-09	0.00012222923184411
PLRG1	0.297614417357813	5.4753193783774	6.9537855221864e-09	0.000122755175823156
DTX4	-0.473095333168641	5.77698785912934	7.01064562620647e-09	0.000123751916593797
SERBP1	0.2205510613619	6.99918834684407	7.03344115581874e-09	0.000124147269841357
ZMYND15	-0.488773744209988	3.80835731843989	7.05033445411678e-09	0.000124438403115161
RSPO2	-1.01670263243078	3.06241144091375	7.11208495077732e-09	0.000125521187296269
RAB7A	0.230059601010607	8.48030367704045	7.13881947790775e-09	0.000125985886146116
LRPPRC	0.278843141491641	6.04568148311093	7.20202324167086e-09	0.000127094104145766
PPAPDC1A	0.823586464955024	3.59235896079026	7.26168256585474e-09	0.000128139650557073
C20orf194	-0.418447624328816	4.06831053732825	7.37628821591862e-09	0.000130154605569884
NDUFS4	0.314152281222573	6.64392039383666	7.43398239214303e-09	0.000131165185326972
UGP2	0.238233726491775	6.37832474773472	7.52020416102188e-09	0.000132678962012909
MAN1C1	-0.526189464749839	3.74225422294605	7.59506471540815e-09	0.000133992131709231
ANXA5	0.291467349526414	8.79105233615426	7.63190880508707e-09	0.000134634503230541
FAM98A	0.236859060788703	5.32480563968943	7.85467925210393e-09	0.000138556542007113
INPP5B	-0.399725445433459	4.20650295782251	7.94523847012432e-09	0.000140146061374523
ATP13A3	0.395817764890622	5.52814256443565	8.08276781735408e-09	0.000142563858762491
SMC2	0.394559555810778	4.50344270490598	8.1742768491905e-09	0.000144169720789173
DDX54	0.296947345214884	5.96851783236155	8.2335387746687e-09	0.000145206689830057
SAA2	1.04529517172075	4.31224505663362	8.24775002553105e-09	0.00014544907170024
PTK2B	-0.33913296427658	5.01172415880576	8.33886442990762e-09	0.000147047535356991
UBQLN1	0.223153315301469	6.1854906139715	8.40523248833532e-09	0.000148209464466817
NKX3-1	0.616252405772869	3.52847015125962	8.41286853860878e-09	0.00014833569807275
ANKRD65	-0.629079378864356	5.71899130397429	8.52315228061521e-09	0.000150271697859527
UBE2L3	0.256709620224408	6.51316432552967	8.531608722201e-09	0.000150412261772404
GADD45A	0.498293682546961	6.28924741947278	8.58680419085161e-09	0.000151376771080523
SOWAHC	0.431139325685751	4.75508888407342	8.59982985386947e-09	0.000151597800664011
LIPK	1.07054174280196	2.98657629052622	8.61705968759425e-09	0.000151892911113224
PTMA	0.250571165316376	9.71412996403032	8.65925660233584e-09	0.000152628056872772
EMC8	0.281160607125895	4.86430689268719	8.80907749623783e-09	0.000155259990871192
CSAD	-0.474422216064744	4.34044050703696	8.88313871895302e-09	0.000156556436782828
FPR2	0.838385888371968	3.34990606189489	8.94393884787916e-09	0.000157619034316175
SLC1A7	-1.26529526742852	4.89097591303771	9.00721400323513e-09	0.000158725125165009
FAM49B	0.317598101574869	5.53665115968624	9.02992125271191e-09	0.000159116242394037
RAC1	0.259923996087558	8.73460198403065	9.04387759292149e-09	0.000159353123187277
CAPZA2	0.513010677164238	6.37474365750133	9.11100621409382e-09	0.000160526818486119
SRRM2	-0.33274978406786	7.47536972075016	9.26857327724505e-09	0.000163293723998503
BCL2L10	0.923057693073862	3.19474893550638	9.30852104467e-09	0.000163988215243951
RND3	0.522859761707154	5.45434785350222	9.41410716157816e-09	0.000165838911758361
ZCRB1	0.25954312005955	6.16953130132787	9.46909125247938e-09	0.000166798042412424
BLK	-0.820245817608429	3.29179476043998	9.62604964398788e-09	0.000169553238429203
LARP4	0.313337109629504	5.22181884808888	9.72157679716275e-09	0.000171226132128427
HAT1	0.279150345438668	4.89006614075424	9.79350202448369e-09	0.000172483157655207
HOPX	-0.809112725434286	7.53944950476116	9.95949888604024e-09	0.000175396734882055
NOC4L	0.298300075229386	5.48921593829169	1.00171498648466e-08	0.000176402009119949
TRMT6	0.307249523201029	4.92908286296113	1.00415236374217e-08	0.000176821189731359
OR4C6	1.12086991248199	2.89478984879826	1.00609570399829e-08	0.000177153331560019
PDLIM5	0.398929706377164	5.33671537904995	1.00645183792942e-08	0.000177205975104234
C9orf135	-1.13616866489072	3.91941642222694	1.00884073755782e-08	0.000177616500254429
RPS16	0.459375046664771	10.2038252613068	1.00908706401841e-08	0.000177649777620441
F2	1.79765788324205	3.30077131391136	1.00921009741269e-08	0.000177661345548531
AIMP2	0.332257953810903	5.70110023811323	1.0112661560766e-08	0.000178013181454164
LTBP3	-0.386189746993133	6.14813775532832	1.01349621610625e-08	0.000178395603959022
SMKR1	0.888836450246784	4.46714188094033	1.01627137146559e-08	0.000178873924091659
C17orf58	0.351767158569352	5.11942739627537	1.0292996473889e-08	0.000181156737940447
SMAGP	0.454219369822342	4.83608469062014	1.03549087271178e-08	0.000182236038688547
B3GAT1	-0.913409960641623	3.18229617776084	1.03919521105963e-08	0.000182877573242274
FCHSD2	-0.249155544636746	5.26912492065661	1.04681121401607e-08	0.000184207369330407
HHIPL2	1.18057559959499	4.18505709818324	1.05884509049647e-08	0.000186314382123759
DPM1	0.281422130802018	6.7588335740653	1.06958410037943e-08	0.000188193322461761
SHH	-0.777270350529668	3.66821179455999	1.07470457286416e-08	0.000189083522549719
TMEM100	-0.845280933528885	4.13734499347889	1.07892689511479e-08	0.000189815608657545
PSME1	0.322184677428829	8.71488882406615	1.08875519661729e-08	0.000191533814188914
GSG2	0.625149895648472	3.42050561298516	1.09197526236052e-08	0.000192089368401838
DDX56	0.263423496837806	6.34828530754846	1.10732900036769e-08	0.000194779171164676
UTP11L	0.237701472227689	5.38783250824717	1.10982396125606e-08	0.000195206936545329
LCE3D	1.24159934391473	2.872064018364	1.11570074137854e-08	0.000196229446393658
ARHGEF4	0.733746743956431	3.41824190475143	1.12230167288615e-08	0.000197379195210486
PRELP	-0.563679047580492	5.84742625684116	1.12518633495977e-08	0.000197875268866026
SLC39A1	0.281550919609033	7.77201445636248	1.1333603033327e-08	0.000199301409341055
NUP62	0.233778633443801	5.72008451352372	1.15809940603947e-08	0.00020364019955798
PRB1	-1.68308111766724	2.94527154067597	1.15840514885966e-08	0.000203682377323994
HLF	-0.769835888204492	4.26481599002108	1.15862981826633e-08	0.000203710294647587
ERRFI1	0.556318231789444	8.25854215706913	1.16208748958291e-08	0.000204306601543571
PXN	0.333904751647331	6.1525372047147	1.17047689488102e-08	0.000205769838120084
PIGX	0.308948849173959	4.72874917874901	1.18221137187142e-08	0.000207820937061276
FAM183A	-0.877528312235023	4.39213607240239	1.18975724528179e-08	0.000209135528575633
MRPS2	0.319886002732728	5.97936020209936	1.20941579412524e-08	0.000212579014133393
HAX1	0.338430692061126	7.43226534003324	1.21264473221596e-08	0.000213134438134278
C16orf58	-0.306502646878468	5.93449287272208	1.21612555771547e-08	0.000213734066768494
EIF3K	0.309164470202555	7.53430965679834	1.21862324341681e-08	0.000214160848798071
TPSAB1	-0.654791184929234	5.43280884695912	1.23565406880578e-08	0.00021714148951124
NDUFAF4	0.335730255568224	4.47499800316322	1.23880534151372e-08	0.00021768287461079
PYDC1	1.22627869131904	2.92826212466501	1.25609365471452e-08	0.000220708216069889
PDLIM7	0.406511447326584	5.79132235702314	1.26867388519632e-08	0.000222906001628993
CCL14	-0.886948846901198	3.08590962936258	1.27032664928202e-08	0.000223183689012358
TNIP2	0.267680136208166	5.97941050366606	1.27358276109186e-08	0.000223743019468618
FCER2	-0.955673726106635	3.14115781011764	1.27821599583309e-08	0.000224544203987999
LGALS1	0.567910782387514	9.69733748627266	1.2864146354734e-08	0.000225971594867258
MMRN2	-0.397895711260487	4.48704720711613	1.30457216672234e-08	0.000229148101084778
SRGN	0.528814797924289	8.91243113599571	1.32938667929597e-08	0.000233493476351545
FGF12	1.01146669011644	3.14983962775884	1.33013927892197e-08	0.000233612361557066
SCNN1D	-0.681276443299988	3.45863277800077	1.33279347684304e-08	0.000234065190403174
PHLDA2	0.563987552836657	6.96416226463346	1.34053276926334e-08	0.000235410959610335
PHF5A	0.324497033507424	6.39242090031679	1.35464744122948e-08	0.000237876090679897
EIF6	0.305801709168259	8.24653149820423	1.35483011567137e-08	0.000237894620010735
SLC7A11	0.853660181138681	4.6213416363788	1.35703165736672e-08	0.000238267618400449
TIMM8A	0.387447001992469	4.17408362984514	1.36416778933953e-08	0.000239506938774341
RBP5	-0.417584695519898	4.37476654718624	1.36433389644955e-08	0.000239522458860682
ACADSB	-0.469309541763092	4.97526090533518	1.36510742157964e-08	0.000239644607858305
PES1	0.260777550456711	6.06838979115763	1.37306119253276e-08	0.000241027161737201
ERG	-0.455240371489432	3.88512783040892	1.3757605736032e-08	0.000241487253484569
SULF2	0.521878490636105	5.26735937823534	1.39726420228729e-08	0.000245247812785465
POLR2K	0.328073732541138	6.90887596962154	1.41019874306163e-08	0.000247503981394747
SLC34A2	-0.717356196553179	10.6098408259291	1.41181327214154e-08	0.00024777322926084
ALOX15B	-0.855334868526625	6.4778670755691	1.42258548095361e-08	0.00024964952605255
POLE2	0.511102751029023	3.9286992151454	1.43420692700376e-08	0.00025167463155062
PLAA	0.278654118850558	5.05790346722946	1.43803677232602e-08	0.000252332312440047
PDCL3	0.283648611540261	5.73066737472893	1.46030269183717e-08	0.00025622471030975
CPE	0.770623838909816	7.71478385170059	1.46120923332073e-08	0.000256369159986122
TCEB3	-0.240622985727136	5.85320219749862	1.4700177197413e-08	0.000257899908751414
HPDL	0.817737644886576	3.55475123735827	1.47918632091111e-08	0.000259493656277436
MRPL21	0.368414991533091	5.56497409600492	1.48052176538455e-08	0.000259713128083757
RPL35A	0.356901594455998	9.11380174295712	1.48155804067124e-08	0.000259880095914141
THUMPD1	-0.22435761396886	5.63335321353875	1.48482460735877e-08	0.000260438236130729
UBD	0.791983340206139	5.75781796856261	1.48648754932882e-08	0.000260715051276781
FCER1A	-0.891069003973481	4.74328248406742	1.49557771184881e-08	0.000262294419104045
ATP1B2	-0.73906647384685	3.2423275012942	1.50372861701165e-08	0.000263708887565333
VPS13D	-0.383702412552686	4.38906606206743	1.51193274963454e-08	0.000265132526975912
DNAH6	-0.95112041390804	3.03673098015533	1.51343586452218e-08	0.000265380978843964
PSMA1	0.248627833132287	5.52190824035006	1.52585376337308e-08	0.000267543198869836
SYNCRIP	0.220210996463648	6.24327746475138	1.52892326323696e-08	0.000268066115743336
PKD2	-0.34420365030898	4.87665393713149	1.5318180463505e-08	0.00026855833988617
KCNJ8	-0.611456432954521	4.80422436090216	1.54423517531339e-08	0.00027071986858419
SNRNP27	0.216748988242415	5.72437258385782	1.54604712991116e-08	0.000271022061873427
PTGR1	0.651194275411649	6.16338801947298	1.54784156434982e-08	0.000271321147814879
DPYS	-1.1144545769296	2.94205617859306	1.58274471772785e-08	0.000277423494123337
FAM162B	-0.551421868907879	3.89668622653825	1.62919479671186e-08	0.000285548972019687
CDK2AP1	0.291451648674574	6.46699864840099	1.62978821251139e-08	0.000285636682124746
C5orf38	-0.822698834235142	4.56381668643955	1.64670238714661e-08	0.000288584593347444
MARVELD3	0.385123879469537	4.18373997640572	1.65487282101668e-08	0.000289999913154962
HLA-DPB1	-0.523828733745436	9.17811660502199	1.65646569797329e-08	0.00029026248425586
AZU1	-1.105960621821	3.13730593722812	1.65823977407427e-08	0.000290556773213293
EME1	0.542601795595626	3.58482967660474	1.66982251674103e-08	0.000292569603158195
IL1B	0.662602607827468	4.14786861658908	1.68279638919275e-08	0.000294825927386569
GKN2	-1.45062787950677	5.43034206504784	1.69103054742666e-08	0.000296251641603677
OXT	-0.943910031366706	3.05874172649614	1.69897431005735e-08	0.000297626319635846
SRXN1	0.787186798295126	3.69636302968269	1.70146866433835e-08	0.000298046265932149
LSG1	0.297893381878801	5.44566417627968	1.70388795439636e-08	0.000298453014092066
MAGOH	0.283819140718245	6.24341919097782	1.70885650600232e-08	0.000299306217026307
SPATS2L	0.358704297691467	5.81234190590921	1.71113437660156e-08	0.000299688074717998
CASC1	-0.801248027009596	3.30623500671674	1.71752824593448e-08	0.000300790721710506
GALNT18	-0.399143924113983	5.16510027211858	1.71954390162342e-08	0.000301126528052293
DAP3	0.259373290697648	6.68301610599768	1.74194406201897e-08	0.000305031824700142
ERI1	0.377036629988346	4.22274757832452	1.74349367917388e-08	0.000305285743223347
FNIP2	-0.46107685947818	5.05854313343344	1.75022940388758e-08	0.000306447666326676
RBM42	0.332257445792274	7.0298791721228	1.7547805981984e-08	0.000307226987132576
YWHAB	0.190250677632522	8.23399744953696	1.75726865393247e-08	0.000307645023243958
RCOR3	-0.318780982414099	4.60441110328341	1.7619448841277e-08	0.000308446071415395
RNF144B	-0.404624517585863	4.98585267373904	1.7662344220418e-08	0.000309179335578416
NDUFAB1	0.291647887912942	6.88427794764281	1.7693224978425e-08	0.000309702210022352
NPM3	0.415547722021177	6.64148509235553	1.7947898760493e-08	0.000314142072004908
PRDX1	0.40073926146307	9.80538730475143	1.81266919246692e-08	0.000317253362065561
C22orf15	-1.01376992909123	3.14343164777482	1.81335571134654e-08	0.000317355383042758
FAM96A	0.296311860651395	6.06944951118657	1.82994692075088e-08	0.000320240711131405
NAPSA	-0.827977957657842	10.655939276996	1.83342952870444e-08	0.00032083183322799
MFAP5	1.00974569984087	3.95210106718178	1.84567797363686e-08	0.000322956731826978
DNAJB4	0.462607894210017	4.64287034804274	1.85819150156792e-08	0.00032512776702934
MRPS7	0.289595825453468	6.30885904981604	1.85947710124933e-08	0.000325334113634583
EPB41L5	-0.382814647835455	4.79980258487721	1.88948785863036e-08	0.000330565900867382
TPSB2	-0.714738113860819	5.49896854320978	1.90183232402849e-08	0.000332706546765545
DDX41	0.239457902062103	5.9947045398563	1.9204889877347e-08	0.000335944394342051
MICAL1	-0.368458000366879	5.03183775996314	1.92045043355657e-08	0.000335944394342051
HLA-DOA	-0.568431748110098	6.16379330800298	1.9232952031864e-08	0.000336403563989333
CYYR1	-0.395692815863033	4.36374249991377	1.92442168015807e-08	0.000336581351859646
ZNF750	-0.70202595419119	4.44004240848158	1.93423870315218e-08	0.000338279006794284
ALDOB	1.28925238622184	3.55018964473745	1.95501935788915e-08	0.000341893785307655
FCAR	0.999352805372385	3.048426288482	1.97234962500222e-08	0.000344904778924139
EXOSC3	0.297141698605	4.69819592512145	2.03494616469342e-08	0.000355830686358292
BIK	0.574355563625749	5.21511761371103	2.05154989236901e-08	0.000358713498680721
FXR1	0.259956674632886	5.30387435671494	2.06503864755817e-08	0.000361051357139071
STOML3	-1.07124739219459	3.32258619953219	2.07324611815803e-08	0.000362465618837568
SLC16A14	0.91121260120629	5.14562493651601	2.09045729841014e-08	0.00036545374490806
IL23A	0.668383343923835	4.00354589947912	2.10327188523597e-08	0.0003676729582581
KIAA0895L	-0.432176927523622	4.45230171556946	2.12531335479788e-08	0.00037150477441867
CDH22	1.23692208926503	2.89568690293668	2.14108052256549e-08	0.000374239464539222
ATP11A	-0.515245872687025	6.61408715130702	2.14983250268652e-08	0.00037574772481955
KRT80	0.567018351067111	5.9443826323217	2.16065294453967e-08	0.000377617315117198
IL16	-0.475560574468661	3.8234445499465	2.17162255078763e-08	0.000379512756975646
KRT6C	1.17272393165762	2.9652679371874	2.20123052477012e-08	0.000384665034203579
LRP2BP	-0.763155975103973	3.2691974624974	2.20710657494991e-08	0.000385669802906747
PABPC1	0.351706209815868	10.2666429713983	2.22197486714119e-08	0.000388245668535581
EID3	0.713442644450805	3.69720342749054	2.22512763348814e-08	0.000388774300123048
BCL2L12	0.345354318958462	5.13193421177099	2.23431907887151e-08	0.000390357886269642
TPD52	0.447045954571693	5.97506466710976	2.23839426450055e-08	0.000391047478008246
ACTB	0.263455923855449	12.6455859329044	2.24089488785708e-08	0.000391461927959753
LHFPL3	-0.976781814460725	3.16447326232556	2.24491375273224e-08	0.000392141534327267
DIAPH1	0.240780084349117	6.7987193628638	2.25730539715174e-08	0.000394283533720494
WDR72	1.07103682522673	3.72491531964336	2.28854302588257e-08	0.000399716924900649
GDI2	0.247839376459896	7.98209932646506	2.29870351194976e-08	0.000401468568362025
PTPN21	-0.418280702944057	4.0307955925263	2.33871880523603e-08	0.00040843385214642
CHRAC1	0.292081892254109	5.81425915680327	2.34614709509496e-08	0.000409707667216433
APLP2	-0.349714358370113	9.12583376480847	2.34717691279777e-08	0.000409864032512747
EFHB	-0.906076207647033	3.11981097346126	2.34913458407807e-08	0.000410182389725872
PDCD2L	0.384466670204695	4.88231644170826	2.36572856195535e-08	0.000413056206917405
CABIN1	-0.285736947077887	5.37130824877428	2.38867930534858e-08	0.000417039519920809
SRA1	0.278758354998441	5.51924323380599	2.39129833989534e-08	0.000417472864178928
SLC2A2	1.3907804184325	2.91621298388951	2.40669783255796e-08	0.000420137240629643
ZFAND1	0.389590124581245	5.40012781160408	2.43138460718887e-08	0.00042442249703089
TLE2	-0.415042288931402	5.61130230404435	2.43502359429381e-08	0.000425033368383984
SEMA3G	-0.536272101088623	3.71741513030113	2.44161445518894e-08	0.000426159387008678
TEX30	0.435530714277218	4.29147209151512	2.44584370798025e-08	0.000426873102353794
FA2H	0.708708168755046	5.27728185876632	2.44653047084042e-08	0.000426968497771071
AKNA	-0.338407209498457	4.72185659367035	2.45281520470234e-08	0.000428040781372605
TMED9	0.276436478099451	8.53508907048658	2.46769403069662e-08	0.00043061260835656
CISH	-0.463420266705411	5.43199862874923	2.47154526177244e-08	0.000431259932726673
TFAP2E	-0.653636856199283	3.51419357136969	2.49825934885423e-08	0.000435896291188087
BLM	0.536903404551198	3.59452572717539	2.50090450189188e-08	0.000436332808445076
MLKL	0.377837673384551	4.36218181539655	2.50413222072992e-08	0.000436870907228543
SLC51B	0.958910112891338	4.10277686471113	2.51167608677883e-08	0.000438161893338567
CTHRC1	0.595331629181513	7.31176602020545	2.52371846722783e-08	0.000440237449423223
C11orf88	-1.04797680803148	3.25280634249169	2.52754273229251e-08	0.000440879278793782
SOD3	-0.551670243175508	6.24112743072727	2.52988205953703e-08	0.000441262028824449
COPB2	0.238225761724916	6.61542585286257	2.53607057083083e-08	0.000442316068258605
RELB	0.335713729299167	5.3764117308476	2.53979241289748e-08	0.000442939796809321
MISP	0.582205258731143	6.66955429180287	2.55046349713786e-08	0.000444775329265872
IL17RE	-0.51705390569155	4.70577459014506	2.57196909336407e-08	0.000448499970500827
STEAP2	0.595865541855864	4.63149787163283	2.57404539264964e-08	0.000448836295116317
ARL6IP6	0.340262840335917	4.92941486637951	2.59587448533785e-08	0.000452616675263507
FAM26F	0.633674428105477	5.13132225699035	2.59593664010308e-08	0.000452616675263507
LRRC71	-1.04968501353388	3.15810351423718	2.59735144781144e-08	0.000452822251411447
