ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment
CHOLESTEROL HOMEOSTASIS	CHOLESTEROL HOMEOSTASIS	CHOLESTEROL HOMEOSTASIS	73	0.488949926993905	1.56285893353604	0.00876075908497439	0.01564421265174	0.00461092583419705	3886	tags=48%, list=20%, signal=39%	ANXA13/AVPR1A/PLAUR/ADH4/TRIB3/GLDC/ETHE1/GPX8/ERRFI1/PPARG/S100A11/JAG1/ATF5/FABP5/ACAT2/EBP/PDK3/ACTG1/SQLE/PLSCR1/SCD/STARD4/NFIL3/NSDHL/ANXA5/HMGCR/TNFRSF12A/SEMA3B/ANTXR2/FDPS/DHCR7/LGALS3/ALDOC/FADS2/HMGCS1
APICAL SURFACE	APICAL SURFACE	APICAL SURFACE	43	0.533169862161478	1.56940080847465	0.0106068285896999	0.0182876354994825	0.00539003993668958	2027	tags=30%, list=10%, signal=27%	RHCG/LYPD3/DCBLD2/PLAUR/PCSK9/EFNA5/BRCA1/GATA3/SRPX/SULF2/B4GALT1/AFAP1L2/ADIPOR2
P53 PATHWAY	P53 PATHWAY	P53 PATHWAY	192	0.3772855310551	1.37690471796982	0.0116534977836466	0.0194224963060777	0.00572452522705447	3305	tags=28%, list=17%, signal=24%	SERPINB5/IL1A/KRT17/KLK8/CLCA2/TCHH/GPX2/CDKN2A/SPHK1/SLC7A11/DDIT4/TGFA/TRIB3/PERP/ITGB4/PITPNC1/PCNA/TAP1/NDRG1/SFN/S100A10/FAM162A/S100A4/MXD1/ADA/CDK5R1/IER5/TNFSF9/GADD45A/HSPA4L/UPP1/SLC3A2/IRAK1/HINT1/TP63/NUDT15/IER3/AEN/TPRKB/DDIT3/PLK2/RPL36/LIF/TRIAP1/DNTTIP2/OSGIN1/ZNF365/TM4SF1/LDHB/KLF4/EPHA2/RPL18/TPD52L1/SEC61A1
ALLOGRAFT REJECTION	ALLOGRAFT REJECTION	ALLOGRAFT REJECTION	195	0.376505630021818	1.37495850966466	0.015602578915656	0.0247141366586992	0.00728416659414291	3311	tags=28%, list=17%, signal=24%	F2/EREG/CCL7/GZMB/IL11/CDKN2A/NOS2/RIPK2/NME1/HIF1A/IL1B/IFNG/IL2RA/BRCA1/TAP1/CCL11/EIF5A/CXCL9/INHBA/CCL4/SRGN/PRKCG/MMP9/GBP2/IL6/GZMA/NPM1/TPD52/STAT1/TAP2/TIMP1/CCL22/CCL5/EIF3J/MRPL3/ABCE1/RPS19/UBE2N/NCK1/LYN/BCL3/NCR1/RPL39/LIF/CARTPT/CCL13/IL15/UBE2D1/MTIF2/PSMB10/FASLG/TLR6/PF4/CAPG/TNF
PI3K AKT MTOR SIGNALING	PI3K AKT MTOR SIGNALING	PI3K AKT MTOR SIGNALING	104	0.41568027741733	1.4037621508659	0.0158170474615675	0.0247141366586992	0.00728416659414291	4281	tags=39%, list=22%, signal=31%	SLC2A1/CDK1/TRIB3/SFN/PITX2/RALB/PDK1/CDK2/PRKAA2/E2F1/ACTR3/ARPC3/CFL1/MAP2K6/PLCB1/UBE2N/NCK1/AP2M1/DDIT3/PFN1/TNFRSF1A/AKT1S1/PPP1CA/SQSTM1/PPP2R1B/HSP90B1/FASLG/EIF4E/CDK4/RAC1/PTPN11/NFKBIB/GNGT1/TBK1/HRAS/ARHGDIA/ATF1/CDKN1A/PAK4/PRKAG1/TRAF2
ESTROGEN RESPONSE EARLY	ESTROGEN RESPONSE EARLY	ESTROGEN RESPONSE EARLY	195	0.369119339778875	1.34798456342168	0.020250086636682	0.0306819494495181	0.0090431008903843	3292	tags=30%, list=17%, signal=25%	KRT13/SLC2A1/STC2/SLC7A5/SLC16A1/PMAIP1/CA12/PTGES/TFF1/CALB2/SULT2B1/FKBP4/FHL2/OPN3/AREG/SLC26A2/MYBL1/KRT18/NPY1R/TSKU/KLK10/MYC/SEC14L2/GLA/SFN/SCARB1/PPIF/KRT8/KRT19/RHOD/ZNF185/TPBG/MICB/B4GALT1/MYB/BLVRB/TGM2/PRSS23/SLC27A2/LAD1/AMFR/MSMB/SLC9A3R1/GJA1/RAPGEFL1/NRIP1/SLC7A2/TIPARP/RAB31/PDZK1/KRT15/KLF4/DYNLT3/FKBP5/CD44/CANT1/TPD52L1/SEMA3B
ANDROGEN RESPONSE	ANDROGEN RESPONSE	ANDROGEN RESPONSE	96	0.415362224682666	1.3967973606588	0.0282197050725117	0.0414995662831055	0.0122314511150206	4299	tags=47%, list=22%, signal=37%	AKAP12/CENPN/SLC26A2/NKX3-1/NDRG1/BMPR1B/KRT8/KRT19/PA2G4/SPDEF/SMS/B4GALT1/TPD52/GSR/PMEPA1/PDLIM5/ACSL3/ACTN1/SCD/ALDH1A3/ELL2/SLC38A2/LMAN1/HPGD/SORD/SRP19/MAP7/ADRM1/PGM3/AZGP1/CDK6/FKBP5/FADS1/HMGCR/ITGAV/XRCC5/CCND1/UAP1/HMGCS1/INPP4B/RRP12/GNAI3/ZBTB10/B2M/MYL12A
IL6 JAK STAT3 SIGNALING	IL6 JAK STAT3 SIGNALING	IL6 JAK STAT3 SIGNALING	87	0.421293035808806	1.39419754474366	0.0302630503935654	0.0432329291336648	0.012742337007817	3623	tags=31%, list=18%, signal=25%	IL1R2/CCL7/CXCL11/CXCL10/CSF2/REG1A/IL1B/IL2RA/IL15RA/CXCL9/IL6/IRF1/STAT1/LTBR/CXCL1/CD14/TNFRSF21/HAX1/IL18R1/TNFRSF1A/CD44/TNFRSF12A/PF4/TNF/OSMR/PTPN11/BAK1
KRAS SIGNALING DN	KRAS SIGNALING DN	KRAS SIGNALING DN	194	0.353612449315533	1.29242819721828	0.0472673559822747	0.0656491055309371	0.0193492100512236	1185	tags=14%, list=6%, signal=14%	KRT13/SPRR3/KRT5/LYPD3/SERPINB2/GP2/KLK7/TFAP2B/KLK8/AKR1B10/SHOX2/KRT4/NOS1/HTR1D/CPB1/P2RY4/SLC5A5/NUDT11/HTR1B/SLC6A14/IFNG/SLC12A3/SERPINA10/CALCB/BMPR1B/TENM2/CLPS/CCNA1
BILE ACID METABOLISM	BILE ACID METABOLISM	BILE ACID METABOLISM	112	-0.352873105408796	-1.32030516656904	0.0569432352496442	0.0759504064373101	0.022385382949944	2432	tags=25%, list=12%, signal=22%	DHCR24/CYP39A1/HSD17B11/ABCA5/SOAT2/CYP46A1/SLC29A1/DIO1/ABCA4/AGXT/ACSL5/ABCA6/AR/CYP27A1/CAT/EPHX2/CH25H/ABCA9/EFHC1/NR0B2/NR3C2/GNMT/RXRG/TTR/ABCA3/ABCA8/HSD17B6/GC
SPERMATOGENESIS	SPERMATOGENESIS	SPERMATOGENESIS	133	0.384110567234564	1.33899351066332	0.0577223088923557	0.0759504064373101	0.022385382949944	3097	tags=27%, list=16%, signal=23%	NOS1/CLGN/CDKN3/AURKA/NEK2/NCAPH/CCNB2/CDK1/RPL39L/TTK/KIF2C/BUB1/RFC4/ELOVL3/SLC2A5/DBF4/VDAC3/CCNA1/IL12RB2/EZH2/HSPA4L/ADAM2/ART3/AGFG1/THEG/HSPA2/HOXB1/DMC1/TSN/YBX2/PSMG1/TOPBP1/MAP7/IL13RA2/NPY5R/ACRV1
WNT BETA CATENIN SIGNALING	WNT BETA CATENIN SIGNALING	WNT BETA CATENIN SIGNALING	42	0.459575579633194	1.33825244161347	0.0907534246575342	0.116350544432736	0.0342927920433328	1404	tags=12%, list=7%, signal=11%	DKK4/DKK1/MYC/JAG1/HEY1
IL2 STAT5 SIGNALING	IL2 STAT5 SIGNALING	IL2 STAT5 SIGNALING	195	0.336182472485645	1.22770262776006	0.0946745562130177	0.118343195266272	0.0348800996574276	2924	tags=26%, list=15%, signal=22%	IL1R2/TNFSF11/UCK2/FURIN/CXCL10/CDCP1/CDC6/SPP1/ITGA6/IL1RL1/CCNE1/HK2/PLIN2/CSF2/F2RL2/MYO1E/PNP/PHLDA1/IL2RA/MYC/NDRG1/ST3GAL4/ADAM19/COCH/P4HA1/GSTO1/MXD1/PLEC/TNFRSF9/ENPP1/SLC2A3/NOP2/BATF3/CKAP4/AHCY/TGM2/PUS1/NCS1/PDCD2L/NT5E/PLSCR1/GABARAPL1/TNFRSF21/PTRH2/GBP4/COL6A1/LIF/IL18R1/NFIL3/BATF/TNFRSF8
PANCREAS BETA CELLS	PANCREAS BETA CELLS	PANCREAS BETA CELLS	40	-0.391572700129099	-1.19089863621639	0.206496519721578	0.247942603924879	0.0730778201041748	977	tags=20%, list=5%, signal=19%	ABCC8/STXBP1/SCGN/FOXA2/NKX2-2/CHGA/INS/PCSK2
APICAL JUNCTION	APICAL JUNCTION	APICAL JUNCTION	194	0.307977371270871	1.12563525267874	0.208271787296898	0.247942603924879	0.0730778201041748	3570	tags=24%, list=18%, signal=20%	KRT31/PPP2R2C/FLNC/LAMC2/TGFBI/CD274/LAMA3/RHOF/FSCN1/COL17A1/CALB2/DSC3/CLDN14/CDH3/ITGB4/LAMB3/CDH6/ADAMTS5/MMP9/PDZD3/ITGB1/B4GALT1/ACTA1/TUBG1/VASP/VCAN/ACTG1/CD99/CD209/ITGA2/ACTN1/ITGA3/PFN1/SHC1/ADAM9/CD276/ZYX/BMP1/CADM2/PCDH1/SKAP2/CDK8/ARPC2/ACTB/ACTN4/IRS1/CDH8
PEROXISOME	PEROXISOME	PEROXISOME	104	0.322004283617466	1.08741609914073	0.287758346581876	0.334602728583577	0.0986197515825279	4968	tags=37%, list=25%, signal=27%	ALB/CEL/SERPINA6/CRABP1/TOP2A/SULT2B1/SOD2/CTPS1/ACSL4/SLC27A2/NR1I2/PRDX1/FABP6/NUDT19/CRABP2/PABPC1/CDK7/HSD3B7/RDH11/SEMA3C/ITGB1BP1/FADS1/CNBP/FDPS/ABCD1/HRAS/CLN6/SOD1/MSH2/BCL10/FIS1/IDH1/IDH2/SLC25A19/YWHAH/PEX5/GSTK1/VPS4B
HEDGEHOG SIGNALING	HEDGEHOG SIGNALING	HEDGEHOG SIGNALING	35	-0.361510332939711	-1.07281160403374	0.324942791762014	0.369253172456834	0.108832513987277	3404	tags=34%, list=17%, signal=28%	RTN1/NKX6-1/CRMP1/CELSR1/SLIT1/CNTFR/LDB1/OPHN1/DPYSL2/PTCH1/AMOT/SHH
FATTY ACID METABOLISM	FATTY ACID METABOLISM	FATTY ACID METABOLISM	155	0.298433300148015	1.06091497917285	0.336890243902439	0.374322493224932	0.110326629582085	3104	tags=26%, list=16%, signal=22%	CEL/CA6/FABP1/VNN1/G0S2/LDHA/ADH7/ALDOA/S100A10/BMPR1B/LGALS1/MIF/UGDH/TDO2/CCDC58/SMS/IL4I1/ACAT2/ME1/ACSL4/HSP90AA1/NBN/MDH2/ADIPOR2/GABARAPL1/ENO2/UBE2L6/HCCS/HSPH1/OSTC/DLD/PSME1/RDH11/HPGD/NSDHL/PTS/APEX1/HSD17B10/GPD2/MDH1
TGF BETA SIGNALING	TGF BETA SIGNALING	TGF BETA SIGNALING	54	0.326840940309051	1.00360763532412	0.441780821917808	0.480196545562835	0.141531613429046	5264	tags=39%, list=27%, signal=29%	FURIN/SERPINE1/BCAR3/SLC20A1/PMEPA1/ID1/NOG/TGIF1/RAB31/TGFBR1/PPP1CA/SMAD3/FNTA/ID3/HIPK2/HDAC1/FKBP1A/SMAD1/SMURF1/UBE2D3/CTNNB1
ADIPOGENESIS	ADIPOGENESIS	ADIPOGENESIS	192	0.265195753656892	0.967832727045156	0.531157270029674	0.565060925563483	0.166544272797658	4915	tags=36%, list=25%, signal=27%	ANGPTL4/SNCG/LEP/ELOVL6/PLIN2/MRPL15/ALDOA/ATP1B3/SCARB1/CMBL/YWHAG/PPARG/GBE1/CYC1/GADD45A/UQCRQ/ME1/COQ3/SOWAHC/MDH2/CHCHD10/SLC25A10/COX7B/COX6A1/GRPEL1/DNAJC15/ADIPOR2/UQCRC1/COL15A1/DLD/CCNG2/SLC5A6/MTCH2/UBC/IDH3A/NDUFAB1/GPD2/IMMT/COX8A/MGST3/CS/PREB/JAGN1/GHITM/DECR1/ACLY/ETFB/PRDX3/DHCR7/TKT/COQ9/NDUFB7/UQCR11/DLAT/SOD1/COQ5/UBQLN1/PGM1/SLC1A5/IDH1/SDHB/ARL4A/DHRS7/NDUFS3/COL4A1/IDH3G/PIM3/ESRRA/GPX3
UV RESPONSE DN	UV RESPONSE DN	UV RESPONSE DN	138	0.217049480451576	0.761303736242532	0.938080495356037	0.977167182662539	0.288007169626854	3933	tags=22%, list=20%, signal=18%	SERPINE1/SNAI2/FHL2/RGS4/ANXA2/MYC/ATP2B1/MET/PPARG/RND3/F3/SLC7A1/COL11A1/COL5A2/PDLIM5/ID1/GJA1/TFPI/COL3A1/MT1E/SYNJ2/ABCC1/BDNF/SMAD3/COL1A2/MAP1B/IRS1/CAV1/HAS2/ADORA2B/INPP4B
NOTCH SIGNALING	NOTCH SIGNALING	NOTCH SIGNALING	32	-0.218662554485181	-0.640128197133692	0.962790697674419	0.977744807121662	0.288177416835858	3338	tags=38%, list=17%, signal=31%	LFNG/NOTCH2/DLL1/FZD1/FZD7/FZD5/NOTCH1/HEYL/MAML2/ST3GAL6/ARRB1/DTX4
HEME METABOLISM	HEME METABOLISM	HEME METABOLISM	192	0.20833821807793	0.760330974269547	0.977744807121662	0.977744807121662	0.288177416835858	4242	tags=24%, list=22%, signal=19%	SLC2A1/SMOX/GCLC/TRIM58/SLC7A11/SLC30A10/GCLM/SLC6A8/TFRC/MOCOS/ASNS/GMPS/E2F2/P4HA2/BLVRB/TRIM10/HDGF/CTSB/PDZK1IP1/RHAG/HTATIP2/HBQ1/ELL2/SLC25A37/PSMD9/MGST3/RAD23A/CDC27/MBOAT2/HMBS/LRP10/CPOX/PRDX2/TSPAN5/DCUN1D1/UBAC1/OPTN/GLRX5/MINPP1/SDCBP/CAST/PICALM/BSG/TCEA1/ALDH1L1/TOP1
